"GEOCODE" "NAME" "LAT" "LON" "TYPE" "DIST_ID" "DIST_NAM" "PROV_ID" "PROV_NAM" "coords.x1" "coords.x2"
"20263" "AF230420313" "Kuchnay Regay" 32.21502 64.79257 0 2304 "Musa Qala" 23 "Hilmand" 64.79257 32.21502
"20264" "AF230420314" "Padlek" 32.23489 64.76942 0 2304 "Musa Qala" 23 "Hilmand" 64.76942 32.23489
"20265" "AF230420315" "Joybawari" 32.30241 64.78123 0 2304 "Musa Qala" 23 "Hilmand" 64.78123 32.30241
"20266" "AF230420316" "Doghaka" 32.26231 64.77856 0 2304 "Musa Qala" 23 "Hilmand" 64.77856 32.26231
"20267" "AF230420317" "Zulmabad" 32.25788 64.77273 0 2304 "Musa Qala" 23 "Hilmand" 64.77273 32.25788
"20268" "AF230420318" "Ahmad Khwazi" 32.29752 64.77163 0 2304 "Musa Qala" 23 "Hilmand" 64.77163 32.29752
"20269" "AF230420319" "Chaghali" 32.26038 64.79561 0 2304 "Musa Qala" 23 "Hilmand" 64.79561 32.26038
"20270" "AF230420320" "Deh Sufian" 32.27987 64.7885 0 2304 "Musa Qala" 23 "Hilmand" 64.7885 32.27987
"20271" "AF230420321" "Deh Ghawchak" 32.2754 64.79637 0 2304 "Musa Qala" 23 "Hilmand" 64.79637 32.2754
"20272" "AF230420322" "Kochonay Kobar" 32.15859 64.82733 0 2304 "Musa Qala" 23 "Hilmand" 64.82733 32.15859
"20273" "AF230420323" "Loy Kobar" 32.14077 64.82694 0 2304 "Musa Qala" 23 "Hilmand" 64.82694 32.14077
"20274" "AF230420324" "Mazr Abad Janubi" 32.13694 64.81286 0 2304 "Musa Qala" 23 "Hilmand" 64.81286 32.13694
"20275" "AF230420325" "Mazr Abad Shamali" 32.15871 64.81107 0 2304 "Musa Qala" 23 "Hilmand" 64.81107 32.15871
"20276" "AF231320326" "Puzah" 32.09769 64.84115 0 2313 "Sangin" 23 "Hilmand" 64.84115 32.09769
"20277" "AF230420327" "Sandala" 32.22769 64.81377 0 2304 "Musa Qala" 23 "Hilmand" 64.81377 32.22769
"20278" "AF230420328" "Regay (2)" 32.17915 64.80726 0 2304 "Musa Qala" 23 "Hilmand" 64.80726 32.17915
"20279" "AF230420329" "Regay (1)" 32.19552 64.8055 0 2304 "Musa Qala" 23 "Hilmand" 64.8055 32.19552
"20280" "AF230420330" "Mosulmani" 32.18573 64.82484 0 2304 "Musa Qala" 23 "Hilmand" 64.82484 32.18573
"20281" "AF230420331" "Khwajadad" 32.21704 64.81818 0 2304 "Musa Qala" 23 "Hilmand" 64.81818 32.21704
"20282" "AF230420332" "Kunder" 32.26698 64.81226 0 2304 "Musa Qala" 23 "Hilmand" 64.81226 32.26698
"20283" "AF230420333" "Surkyan" 32.24524 64.81048 0 2304 "Musa Qala" 23 "Hilmand" 64.81048 32.24524
"20284" "AF230420334" "Chakaw" 32.27761 64.80608 0 2304 "Musa Qala" 23 "Hilmand" 64.80608 32.27761
"20285" "AF230420335" "Musazai" 32.26548 64.83933 0 2304 "Musa Qala" 23 "Hilmand" 64.83933 32.26548
"20286" "AF230420336" "Gumbate" 32.26456 64.83179 0 2304 "Musa Qala" 23 "Hilmand" 64.83179 32.26456
"20287" "AF230420337" "Karez Qeran" 32.29823 64.82437 0 2304 "Musa Qala" 23 "Hilmand" 64.82437 32.29823
"20288" "AF230420338" "Sya Chaw" 32.2947 64.84533 0 2304 "Musa Qala" 23 "Hilmand" 64.84533 32.2947
"20289" "AF230420339" "De Hazarmishi Karez" 32.36543 64.83231 0 2304 "Musa Qala" 23 "Hilmand" 64.83231 32.36543
"20290" "AF230420340" "Karez Julji" 32.34179 64.85596 0 2304 "Musa Qala" 23 "Hilmand" 64.85596 32.34179
"20291" "AF230420341" "Deh Mastan" 32.33323 64.76839 0 2304 "Musa Qala" 23 "Hilmand" 64.76839 32.33323
"20292" "AF230420342" "Darakhel" 32.32168 64.77232 0 2304 "Musa Qala" 23 "Hilmand" 64.77232 32.32168
"20293" "AF230420343" "Cardeh" 32.31449 64.76138 0 2304 "Musa Qala" 23 "Hilmand" 64.76138 32.31449
"20294" "AF230420344" "Deh Zore Sufla" 32.30874 64.74076 0 2304 "Musa Qala" 23 "Hilmand" 64.74076 32.30874
"20295" "AF230420345" "Ghund Kalay" 32.32644 64.75536 0 2304 "Musa Qala" 23 "Hilmand" 64.75536 32.32644
"20296" "AF230420346" "Kalawal" 32.31688 64.75845 0 2304 "Musa Qala" 23 "Hilmand" 64.75845 32.31688
"20297" "AF230420347" "Landay" 32.30945 64.85525 0 2304 "Musa Qala" 23 "Hilmand" 64.85525 32.30945
"20298" "AF230420348" "Dagyan" 32.31417 64.77853 0 2304 "Musa Qala" 23 "Hilmand" 64.77853 32.31417
"20299" "AF230420349" "Qary-i-Yakakhak" 32.34985 64.77658 0 2304 "Musa Qala" 23 "Hilmand" 64.77658 32.34985
"20300" "AF230420350" "Qarya-i-Cena" 32.34525 64.7694 0 2304 "Musa Qala" 23 "Hilmand" 64.7694 32.34525
"20301" "AF230420351" "Dehe Mastan" 32.34217 64.76518 0 2304 "Musa Qala" 23 "Hilmand" 64.76518 32.34217
"20302" "AF230420352" "Deh Zuhre Ulya" 32.3525 64.7357 0 2304 "Musa Qala" 23 "Hilmand" 64.7357 32.3525
"20303" "AF230420353" "Ghartala Keli" 32.35135 64.77261 0 2304 "Musa Qala" 23 "Hilmand" 64.77261 32.35135
"20304" "AF230420354" "Musa Qale'h(1)" 32.36114 64.77579 0 2304 "Musa Qala" 23 "Hilmand" 64.77579 32.36114
"20305" "AF230420355" "Kareze Deh" 32.34518 64.80753 0 2304 "Musa Qala" 23 "Hilmand" 64.80753 32.34518
"20306" "AF230420356" "Kareze Pir" 32.34015 64.79809 0 2304 "Musa Qala" 23 "Hilmand" 64.79809 32.34015
"20307" "AF230420357" "Qarya-i-Kunjak" 32.35561 64.79317 0 2304 "Musa Qala" 23 "Hilmand" 64.79317 32.35561
"20308" "AF230420358" "Ziarate Haji-Agha" 32.34727 64.80565 0 2304 "Musa Qala" 23 "Hilmand" 64.80565 32.34727
"20309" "AF230420359" "Kashtta Jeljay" 32.31895 64.86942 0 2304 "Musa Qala" 23 "Hilmand" 64.86942 32.31895
"20310" "AF230420360" "Lwar Julji" 32.33721 64.86564 0 2304 "Musa Qala" 23 "Hilmand" 64.86564 32.33721
"20311" "AF230420361" "Kareze Julji Abdurrahman" 32.348 64.87563 0 2304 "Musa Qala" 23 "Hilmand" 64.87563 32.348
"20312" "AF230420362" "Kareze Nadamat" 32.37518 64.8143 0 2304 "Musa Qala" 23 "Hilmand" 64.8143 32.37518
"20313" "AF230420363" "Qarya-i-Kac Sardar" 32.40591 64.75549 0 2304 "Musa Qala" 23 "Hilmand" 64.75549 32.40591
"20314" "AF230420364" "Toghi Keli" 32.37672 64.76546 0 2304 "Musa Qala" 23 "Hilmand" 64.76546 32.37672
"20315" "AF230420365" "Wasak Keli" 32.369 64.75891 0 2304 "Musa Qala" 23 "Hilmand" 64.75891 32.369
"20316" "AF230420366" "Shawaroz" 32.40384 64.74281 0 2304 "Musa Qala" 23 "Hilmand" 64.74281 32.40384
"20317" "AF230420367" "Takhtapul Keli" 32.36702 64.78292 0 2304 "Musa Qala" 23 "Hilmand" 64.78292 32.36702
"20318" "AF230420368" "Deh Gurjat Karez" 32.39455 64.81034 0 2304 "Musa Qala" 23 "Hilmand" 64.81034 32.39455
"20319" "AF230420369" "Waskah" 32.43047 64.73775 0 2304 "Musa Qala" 23 "Hilmand" 64.73775 32.43047
"20320" "AF230420370" "Khwaja Lal" 32.43806 64.73497 0 2304 "Musa Qala" 23 "Hilmand" 64.73497 32.43806
"20321" "AF230420371" "Mulla Gori Nikeh" 32.486 64.72327 0 2304 "Musa Qala" 23 "Hilmand" 64.72327 32.486
"20322" "AF230420372" "Musa Qala" 32.4541 64.83084 1 2304 "Musa Qala" 23 "Hilmand" 64.83084 32.4541
"20323" "AF230420373" "Qarya-i-Kac Sharbat" 32.41971 64.74828 0 2304 "Musa Qala" 23 "Hilmand" 64.74828 32.41971
"20324" "AF230420374" "Sarbesha" 32.50189 64.7351 0 2304 "Musa Qala" 23 "Hilmand" 64.7351 32.50189
"20325" "AF230420375" "Kareze Bahadur" 32.36785 64.87641 0 2304 "Musa Qala" 23 "Hilmand" 64.87641 32.36785
"20326" "AF230420376" "Usman Kecay" 32.59573 64.75536 0 2304 "Musa Qala" 23 "Hilmand" 64.75536 32.59573
"20327" "AF230420377" "Gami Zard" 32.72436 64.72175 0 2304 "Musa Qala" 23 "Hilmand" 64.72175 32.72436
"20328" "AF230420378" "Haji Khan Mohammad." 32.66526 64.6946 0 2304 "Musa Qala" 23 "Hilmand" 64.6946 32.66526
"20329" "AF230420379" "Ali Zay" 32.6437 64.71159 0 2304 "Musa Qala" 23 "Hilmand" 64.71159 32.6437
"20330" "AF230420380" "Khan Ghulba" 32.66158 64.69664 0 2304 "Musa Qala" 23 "Hilmand" 64.69664 32.66158
"20331" "AF230420381" "Usman Qal'a" 32.5945 64.7391 0 2304 "Musa Qala" 23 "Hilmand" 64.7391 32.5945
"20332" "AF230420382" "Sre Wule" 32.61009 64.72129 0 2304 "Musa Qala" 23 "Hilmand" 64.72129 32.61009
"20333" "AF230420383" "Ghulba" 32.6711 64.6953 0 2304 "Musa Qala" 23 "Hilmand" 64.6953 32.6711
"20334" "AF230420384" "Syah Khola (2)" 32.69644 64.7144 0 2304 "Musa Qala" 23 "Hilmand" 64.7144 32.69644
"20335" "AF230420385" "Gharghaday" 32.77449 64.6807 0 2304 "Musa Qala" 23 "Hilmand" 64.6807 32.77449
"20336" "AF230420386" "Akbar Khan Nawa" 32.72993 64.71323 0 2304 "Musa Qala" 23 "Hilmand" 64.71323 32.72993
"20337" "AF230420387" "Aybak" 32.72735 64.69466 0 2304 "Musa Qala" 23 "Hilmand" 64.69466 32.72735
"20338" "AF230420388" "Mir Khan Abad" 32.73335 64.6899 0 2304 "Musa Qala" 23 "Hilmand" 64.6899 32.73335
"20339" "AF230420389" "Chahar Sa'i" 32.63129 64.77729 0 2304 "Musa Qala" 23 "Hilmand" 64.77729 32.63129
"20340" "AF230420390" "Yak Leng" 32.69214 64.77888 0 2304 "Musa Qala" 23 "Hilmand" 64.77888 32.69214
"20341" "AF230420391" "Walakhor" 32.68431 64.78783 0 2304 "Musa Qala" 23 "Hilmand" 64.78783 32.68431
"20342" "AF230420392" "Bedak" 32.15248 64.75458 0 2304 "Musa Qala" 23 "Hilmand" 64.75458 32.15248
"20343" "AF231320393" "Doab" 32.09838 64.82613 0 2313 "Sangin" 23 "Hilmand" 64.82613 32.09838
"20344" "AF230420394" "Seh Ab" 32.14425 64.78202 0 2304 "Musa Qala" 23 "Hilmand" 64.78202 32.14425
"20345" "AF230420395" "Kareze Naw" 32.33033 64.87229 0 2304 "Musa Qala" 23 "Hilmand" 64.87229 32.33033
"20346" "AF230420396" "Dand" 32.3346 64.75656 0 2304 "Musa Qala" 23 "Hilmand" 64.75656 32.3346
"20347" "AF230420397" "Kareze Ata" 32.25415 64.68343 0 2304 "Musa Qala" 23 "Hilmand" 64.68343 32.25415
"20348" "AF230420398" "Kareze Khushk Awa(Aba)" 32.24551 64.68286 0 2304 "Musa Qala" 23 "Hilmand" 64.68286 32.24551
"20349" "AF230420399" "Dawuzay" 32.26328 64.67427 0 2304 "Musa Qala" 23 "Hilmand" 64.67427 32.26328
"20350" "AF230420400" "Cholawyan" 32.23095 64.81378 0 2304 "Musa Qala" 23 "Hilmand" 64.81378 32.23095
"20351" "AF230420401" "Darawtay" 32.26549 64.82649 0 2304 "Musa Qala" 23 "Hilmand" 64.82649 32.26549
"20352" "AF230420402" "Syah Khola (1)" 32.66277 64.72657 0 2304 "Musa Qala" 23 "Hilmand" 64.72657 32.66277
"20353" "AF230320403" "Benavsh" 32.31039 64.95711 0 2303 "Kajaki" 23 "Hilmand" 64.95711 32.31039
"20354" "AF230420404" "Zobayr" 32.29948 64.87951 0 2304 "Musa Qala" 23 "Hilmand" 64.87951 32.29948
"20355" "AF231320405" "Maydanay" 32.22543 64.97721 0 2313 "Sangin" 23 "Hilmand" 64.97721 32.22543
"20356" "AF231320406" "Barekzi" 32.18227 64.95637 0 2313 "Sangin" 23 "Hilmand" 64.95637 32.18227
"20357" "AF231320407" "Lalazi" 32.17496 64.94312 0 2313 "Sangin" 23 "Hilmand" 64.94312 32.17496
"20358" "AF231320408" "Garezi" 32.18432 64.9467 0 2313 "Sangin" 23 "Hilmand" 64.9467 32.18432
"20359" "AF231320409" "Chinakza'i" 32.18951 64.95354 0 2313 "Sangin" 23 "Hilmand" 64.95354 32.18951
"20360" "AF231320410" "Nangazi" 32.2027 64.9745 0 2313 "Sangin" 23 "Hilmand" 64.9745 32.2027
"20361" "AF231320411" "Chinagi" 32.23781 64.9531 0 2313 "Sangin" 23 "Hilmand" 64.9531 32.23781
"20362" "AF230320412" "Ghaysaraka" 32.29353 64.93921 0 2303 "Kajaki" 23 "Hilmand" 64.93921 32.29353
"20363" "AF230320413" "Besham" 32.3052 64.93669 0 2303 "Kajaki" 23 "Hilmand" 64.93669 32.3052
"20364" "AF230320414" "Kshatta Bajaghar" 32.28542 64.97001 0 2303 "Kajaki" 23 "Hilmand" 64.97001 32.28542
"20365" "AF230320415" "Sa'adat" 32.27261 64.97285 0 2303 "Kajaki" 23 "Hilmand" 64.97285 32.27261
"20366" "AF230320416" "Lwar Bajaghar" 32.29735 64.96051 0 2303 "Kajaki" 23 "Hilmand" 64.96051 32.29735
"20367" "AF230320417" "Khvocha'i" 32.30156 64.97649 0 2303 "Kajaki" 23 "Hilmand" 64.97649 32.30156
"20368" "AF230320418" "Karez Yedel" 32.34015 64.93602 0 2303 "Kajaki" 23 "Hilmand" 64.93602 32.34015
"20369" "AF230320419" "Haji Bora" 32.31709 64.92086 0 2303 "Kajaki" 23 "Hilmand" 64.92086 32.31709
"20370" "AF230320420" "Lwar Talaregh" 32.32857 64.9594 0 2303 "Kajaki" 23 "Hilmand" 64.9594 32.32857
"20371" "AF230320421" "Albelagh" 32.32764 64.94723 0 2303 "Kajaki" 23 "Hilmand" 64.94723 32.32764
"20372" "AF230320422" "Kareze Hokumatkhan" 32.32101 64.96754 0 2303 "Kajaki" 23 "Hilmand" 64.96754 32.32101
"20373" "AF230320423" "Kshatta Talaregh" 32.32447 64.95908 0 2303 "Kajaki" 23 "Hilmand" 64.95908 32.32447
"20374" "AF230320424" "Khvajeh Paksan" 32.33353 64.93359 0 2303 "Kajaki" 23 "Hilmand" 64.93359 32.33353
"20375" "AF230320425" "Kareze Tajoy" 32.34007 64.94421 0 2303 "Kajaki" 23 "Hilmand" 64.94421 32.34007
"20376" "AF230320426" "Kareze Mirzi" 32.35883 64.93609 0 2303 "Kajaki" 23 "Hilmand" 64.93609 32.35883
"20377" "AF230320427" "Karez Dawran" 32.34345 64.92627 0 2303 "Kajaki" 23 "Hilmand" 64.92627 32.34345
"20378" "AF230320428" "Shah Karez" 32.35851 64.89197 0 2303 "Kajaki" 23 "Hilmand" 64.89197 32.35851
"20379" "AF230320429" "Karez Chelchagh" 32.3502 64.94344 0 2303 "Kajaki" 23 "Hilmand" 64.94344 32.3502
"20380" "AF230320430" "Shaghzay Karez" 32.34787 64.97782 0 2303 "Kajaki" 23 "Hilmand" 64.97782 32.34787
"20381" "AF230320431" "Kareze Pirzay Chaharbagh" 32.35455 64.93926 0 2303 "Kajaki" 23 "Hilmand" 64.93926 32.35455
"20382" "AF230320432" "Zor Sar" 32.358 64.97707 0 2303 "Kajaki" 23 "Hilmand" 64.97707 32.358
"20383" "AF230320433" "Karez Moin Abad" 32.35969 64.97307 0 2303 "Kajaki" 23 "Hilmand" 64.97307 32.35969
"20384" "AF230320434" "Kareze Sayedane Shamali" 32.38947 64.97366 0 2303 "Kajaki" 23 "Hilmand" 64.97366 32.38947
"20385" "AF230320435" "Kareze Landay" 32.37294 64.92339 0 2303 "Kajaki" 23 "Hilmand" 64.92339 32.37294
"20386" "AF230320436" "Kariz-e Gorgak" 32.37224 64.93066 0 2303 "Kajaki" 23 "Hilmand" 64.93066 32.37224
"20387" "AF230320437" "Karez Kondagheh" 32.37068 64.93973 0 2303 "Kajaki" 23 "Hilmand" 64.93973 32.37068
"20388" "AF230320438" "Kareze Naswaryan" 32.37682 64.94019 0 2303 "Kajaki" 23 "Hilmand" 64.94019 32.37682
"20389" "AF230320439" "Kareze Popalzay (1)" 32.38218 64.94006 0 2303 "Kajaki" 23 "Hilmand" 64.94006 32.38218
"20390" "AF230320440" "Rowshanabad" 32.53799 64.91399 0 2303 "Kajaki" 23 "Hilmand" 64.91399 32.53799
"20391" "AF230320441" "Joy Daraz" 32.46539 64.89265 0 2303 "Kajaki" 23 "Hilmand" 64.89265 32.46539
"20392" "AF230320442" "Qarya-i-Oghol" 32.48622 64.96671 0 2303 "Kajaki" 23 "Hilmand" 64.96671 32.48622
"20393" "AF230520443" "Qarya-i-Bedak" 32.81399 64.87619 0 2305 "Baghran" 23 "Hilmand" 64.87619 32.81399
"20394" "AF230520444" "Qarya-i-Malek Sah" 32.67019 64.8602 0 2305 "Baghran" 23 "Hilmand" 64.8602 32.67019
"20395" "AF230520445" "Anarak (1)" 32.76149 64.90549 0 2305 "Baghran" 23 "Hilmand" 64.90549 32.76149
"20396" "AF230520446" "Sanginak (1)" 32.74619 64.90369 0 2305 "Baghran" 23 "Hilmand" 64.90369 32.74619
"20397" "AF230520447" "Kaj Bed" 32.7871 64.9281 0 2305 "Baghran" 23 "Hilmand" 64.9281 32.7871
"20398" "AF230520448" "Syah Khola" 32.79754 64.93693 0 2305 "Baghran" 23 "Hilmand" 64.93693 32.79754
"20399" "AF230520449" "Kshatta Wezdan" 32.85439 64.8584 0 2305 "Baghran" 23 "Hilmand" 64.8584 32.85439
"20400" "AF230520450" "Lejak" 32.83245 64.90411 0 2305 "Baghran" 23 "Hilmand" 64.90411 32.83245
"20401" "AF230520451" "Kareze Bedake Khurd" 32.82549 64.89679 0 2305 "Baghran" 23 "Hilmand" 64.89679 32.82549
"20402" "AF230520452" "Lwar Wezdan" 32.8643 64.88159 0 2305 "Baghran" 23 "Hilmand" 64.88159 32.8643
"20403" "AF230320453" "Syaghul" 32.39739 65.1072 0 2303 "Kajaki" 23 "Hilmand" 65.1072 32.39739
"20404" "AF230320454" "Kareze Walang" 32.35719 64.99202 0 2303 "Kajaki" 23 "Hilmand" 64.99202 32.35719
"20405" "AF230320455" "Pa'in Kala" 32.2568 65.03009 0 2303 "Kajaki" 23 "Hilmand" 65.03009 32.2568
"20406" "AF230320456" "Sher Ahmad (2)" 32.30939 65.00729 0 2303 "Kajaki" 23 "Hilmand" 65.00729 32.30939
"20407" "AF230320457" "Azan" 32.26999 64.99194 0 2303 "Kajaki" 23 "Hilmand" 64.99194 32.26999
"20408" "AF230320458" "Kokachel" 32.28692 64.98972 0 2303 "Kajaki" 23 "Hilmand" 64.98972 32.28692
"20409" "AF230320459" "Sher Ahmad (1)" 32.30634 64.98575 0 2303 "Kajaki" 23 "Hilmand" 64.98575 32.30634
"20410" "AF230320460" "Shah Malay" 32.27239 65.0173 0 2303 "Kajaki" 23 "Hilmand" 65.0173 32.27239
"20411" "AF230320461" "Sapokhta Keli" 32.34177 64.9935 0 2303 "Kajaki" 23 "Hilmand" 64.9935 32.34177
"20412" "AF230320462" "Aliabad" 32.33487 64.98244 0 2303 "Kajaki" 23 "Hilmand" 64.98244 32.33487
"20413" "AF230320463" "Sepokhta" 32.33044 64.98223 0 2303 "Kajaki" 23 "Hilmand" 64.98223 32.33044
"20414" "AF230320464" "Deh Mushak" 32.32092 64.99111 0 2303 "Kajaki" 23 "Hilmand" 64.99111 32.32092
"20415" "AF230320465" "Kuchak (2)" 32.32807 64.98848 0 2303 "Kajaki" 23 "Hilmand" 64.98848 32.32807
"20416" "AF230320466" "Kareze Sayedane Janubi" 32.35298 64.98174 0 2303 "Kajaki" 23 "Hilmand" 64.98174 32.35298
"20417" "AF230320467" "Kareze Khandeq" 32.34911 64.99043 0 2303 "Kajaki" 23 "Hilmand" 64.99043 32.34911
"20418" "AF230320468" "Agha Ahmad" 32.31939 65.00629 0 2303 "Kajaki" 23 "Hilmand" 65.00629 32.31939
"20419" "AF230320469" "Sabzikar" 32.3457 65.021 0 2303 "Kajaki" 23 "Hilmand" 65.021 32.3457
"20420" "AF230320470" "Hajikhel" 32.3554 65.0248 0 2303 "Kajaki" 23 "Hilmand" 65.0248 32.3554
"20421" "AF230320471" "Kanzay" 32.32779 65.0726 0 2303 "Kajaki" 23 "Hilmand" 65.0726 32.32779
"20422" "AF230320472" "Pay Sang" 32.30299 65.0686 0 2303 "Kajaki" 23 "Hilmand" 65.0686 32.30299
"20423" "AF230320473" "Kajaki Sufla" 32.28075 65.05325 0 2303 "Kajaki" 23 "Hilmand" 65.05325 32.28075
"20424" "AF230320474" "Shabaz Khel" 32.3214 65.0675 0 2303 "Kajaki" 23 "Hilmand" 65.0675 32.3214
"20425" "AF230320475" "Kajaki" 32.30564 65.08913 1 2303 "Kajaki" 23 "Hilmand" 65.08913 32.30564
"20426" "AF230320476" "Machikhel" 32.34006 65.06735 0 2303 "Kajaki" 23 "Hilmand" 65.06735 32.34006
"20427" "AF230320477" "Bagarkhel" 32.33719 65.0631 0 2303 "Kajaki" 23 "Hilmand" 65.0631 32.33719
"20428" "AF230320478" "Naway Karez" 32.35579 65.05429 0 2303 "Kajaki" 23 "Hilmand" 65.05429 32.35579
"20429" "AF230320479" "Bibanak" 32.34889 65.06599 0 2303 "Kajaki" 23 "Hilmand" 65.06599 32.34889
"20430" "AF230320480" "Shamali Gholba" 32.34333 65.07852 0 2303 "Kajaki" 23 "Hilmand" 65.07852 32.34333
"20431" "AF230320481" "Barikjo" 32.3409 65.08529 0 2303 "Kajaki" 23 "Hilmand" 65.08529 32.3409
"20432" "AF230320482" "China" 32.33799 65.08119 0 2303 "Kajaki" 23 "Hilmand" 65.08119 32.33799
"20433" "AF230320483" "Qal'a-i-Gul" 32.3369 65.0976 0 2303 "Kajaki" 23 "Hilmand" 65.0976 32.3369
"20434" "AF230320484" "Khalawak" 32.33709 65.08929 0 2303 "Kajaki" 23 "Hilmand" 65.08929 32.33709
"20435" "AF230320485" "Kaji" 32.3503 65.07949 0 2303 "Kajaki" 23 "Hilmand" 65.07949 32.3503
"20436" "AF230320486" "Khola Abad" 32.34539 65.0794 0 2303 "Kajaki" 23 "Hilmand" 65.0794 32.34539
"20437" "AF230320487" "Kakakhel" 32.35499 65.07779 0 2303 "Kajaki" 23 "Hilmand" 65.07779 32.35499
"20438" "AF230320488" "Mazdurak (1)" 32.3472 65.0845 0 2303 "Kajaki" 23 "Hilmand" 65.0845 32.3472
"20439" "AF230320489" "Risaji" 32.35369 65.08619 0 2303 "Kajaki" 23 "Hilmand" 65.08619 32.35369
"20440" "AF230320490" "Naych-i-Ulya" 32.4226 65.04709 0 2303 "Kajaki" 23 "Hilmand" 65.04709 32.4226
"20441" "AF230320491" "Mazdurak (2)" 32.39419 65.03669 0 2303 "Kajaki" 23 "Hilmand" 65.03669 32.39419
"20442" "AF230320492" "Kareze Abdul Malek" 32.37543 64.99844 0 2303 "Kajaki" 23 "Hilmand" 64.99844 32.37543
"20443" "AF230320493" "Kareze Surkh" 32.37199 64.98075 0 2303 "Kajaki" 23 "Hilmand" 64.98075 32.37199
"20444" "AF230320494" "Kareze Qambaryan" 32.36439 64.97951 0 2303 "Kajaki" 23 "Hilmand" 64.97951 32.36439
"20445" "AF230320495" "Kareze Mughri" 32.36192 64.98703 0 2303 "Kajaki" 23 "Hilmand" 64.98703 32.36192
"20446" "AF230320496" "Kareze Gharib" 32.39199 64.98339 0 2303 "Kajaki" 23 "Hilmand" 64.98339 32.39199
"20447" "AF230320497" "Taghaway" 32.3657 65.02739 0 2303 "Kajaki" 23 "Hilmand" 65.02739 32.3657
"20448" "AF230320498" "Karez Safid" 32.38639 65.0108 0 2303 "Kajaki" 23 "Hilmand" 65.0108 32.38639
"20449" "AF230320499" "Gandumreze Ulya" 32.3855 65.04719 0 2303 "Kajaki" 23 "Hilmand" 65.04719 32.3855
"20450" "AF230320500" "Ghachzar" 32.41429 65.02169 0 2303 "Kajaki" 23 "Hilmand" 65.02169 32.41429
"20451" "AF230320501" "Turghi" 32.39859 65.00889 0 2303 "Kajaki" 23 "Hilmand" 65.00889 32.39859
"20452" "AF230320502" "Kareze Sarchashma" 32.3974 64.9804 0 2303 "Kajaki" 23 "Hilmand" 64.9804 32.3974
"20453" "AF230320503" "Atal" 32.4089 65.0216 0 2303 "Kajaki" 23 "Hilmand" 65.0216 32.4089
"20454" "AF230320504" "Baghak" 32.41259 65.04469 0 2303 "Kajaki" 23 "Hilmand" 65.04469 32.41259
"20455" "AF230320505" "Sher Mulla" 32.4017 65.0284 0 2303 "Kajaki" 23 "Hilmand" 65.0284 32.4017
"20456" "AF230320506" "Yar Baba" 32.4063 65.0365 0 2303 "Kajaki" 23 "Hilmand" 65.0365 32.4063
"20457" "AF230320507" "Naycha-i-Sufla" 32.41969 65.04369 0 2303 "Kajaki" 23 "Hilmand" 65.04369 32.41969
"20458" "AF230320508" "Rabat" 32.4472 65.0447 0 2303 "Kajaki" 23 "Hilmand" 65.0447 32.4472
"20459" "AF230320509" "Kuti Ulya" 32.3914 65.0617 0 2303 "Kajaki" 23 "Hilmand" 65.0617 32.3914
"20460" "AF230320510" "Haydar Bughchi" 32.36329 65.08469 0 2303 "Kajaki" 23 "Hilmand" 65.08469 32.36329
"20461" "AF230320511" "Karezdi" 32.3726 65.07239 0 2303 "Kajaki" 23 "Hilmand" 65.07239 32.3726
"20462" "AF230320512" "Gandumreze Sufla" 32.3691 65.05699 0 2303 "Kajaki" 23 "Hilmand" 65.05699 32.3691
"20463" "AF230320513" "Kotey" 32.3699 65.07649 0 2303 "Kajaki" 23 "Hilmand" 65.07649 32.3699
"20464" "AF230320514" "Kuti Sufla" 32.383 65.0654 0 2303 "Kajaki" 23 "Hilmand" 65.0654 32.383
"20465" "AF230320515" "Anjaran" 32.38049 65.09229 0 2303 "Kajaki" 23 "Hilmand" 65.09229 32.38049
"20466" "AF230320516" "Turkak" 32.3802 65.105 0 2303 "Kajaki" 23 "Hilmand" 65.105 32.3802
"20467" "AF230320517" "Khwaja Aziz" 32.3714 65.10619 0 2303 "Kajaki" 23 "Hilmand" 65.10619 32.3714
"20468" "AF230320518" "Shadika (1)" 32.388 65.1048 0 2303 "Kajaki" 23 "Hilmand" 65.1048 32.388
"20469" "AF230320519" "Nawabad" 32.3923 65.10649 0 2303 "Kajaki" 23 "Hilmand" 65.10649 32.3923
"20470" "AF230320520" "Chultan" 32.40429 65.06769 0 2303 "Kajaki" 23 "Hilmand" 65.06769 32.40429
"20471" "AF230320521" "Ghawand" 32.42639 65.06179 0 2303 "Kajaki" 23 "Hilmand" 65.06179 32.42639
"20472" "AF230320522" "Chaharbagh" 32.41191 65.05491 0 2303 "Kajaki" 23 "Hilmand" 65.05491 32.41191
"20473" "AF230320523" "Kareze Naw" 32.4193 65.0507 0 2303 "Kajaki" 23 "Hilmand" 65.0507 32.4193
"20474" "AF230320524" "Skandarabad" 32.41639 65.0619 0 2303 "Kajaki" 23 "Hilmand" 65.0619 32.41639
"20475" "AF230320525" "Dehak" 32.5152 65.05279 0 2303 "Kajaki" 23 "Hilmand" 65.05279 32.5152
"20476" "AF230320526" "Qasem Lur" 32.3987 65.07349 0 2303 "Kajaki" 23 "Hilmand" 65.07349 32.3987
"20477" "AF230320527" "Kalu" 32.4093 65.0924 0 2303 "Kajaki" 23 "Hilmand" 65.0924 32.4093
